run_tag,seed,env_id,episode_idx,traj_type,rmse_pos,rmse_vel,terminated,steps,thrust5_mean_N,thrust5_impulse_frac,power_mean,total_reward
A_active,2,6,62,langevin,0.0834933201042855,0.2504799603128565,0,500.0,0.016503742700573268,0.0008528798750908975,10110381346.888268,616.5066798957145
A_active,2,7,63,null,0.0334453869439386,0.1003361608318158,0,500.0,0.021432446054373222,0.0006695947328909334,10252125387.560507,666.5546130560614
A_active,2,0,64,langevin,0.08594206748733471,0.25782620246200416,0,500.0,0.02288800374740626,0.000561252153447273,10171516528.293976,614.0579325126653
A_active,2,1,65,null,0.06529732348183886,0.1958919704455166,0,500.0,0.023516963772113327,0.0006693703829240833,10046145008.69887,634.7026765181612
A_active,2,2,66,langevin,0.059818553263429865,0.1794556597902896,0,500.0,0.021266763557784833,0.0005635654673818272,10022355573.660095,640.1814467365701
A_active,2,3,67,null,0.03801542426470786,0.11404627279412358,0,500.0,0.016185671951969124,0.0007315335808892298,9715731258.633516,661.9845757352921
A_active,2,4,68,langevin,0.07810319240167654,0.23430957720502962,0,500.0,0.013717512938098392,0.0008565944273958479,10408865765.742283,621.8968075983234
A_active,2,5,69,null,0.05161293641011657,0.1548388092303497,0,500.0,0.029833701304714882,0.0007329151393205295,10122309054.601793,648.3870635898834
A_active,2,6,70,langevin,0.07040842287993103,0.21122526863979307,0,500.0,0.015865467580292905,0.0006862888754983387,9906536376.117004,629.591577120069
A_active,2,7,71,null,0.037469389290348244,0.11240816787104474,0,500.0,0.023984404837959755,0.0006606595657815896,9701276271.28861,662.5306107096518
A_active,2,0,72,langevin,0.07454258304156534,0.22362774912469602,0,500.0,0.016514163930620687,0.0006437885029954525,9793546582.266825,625.4574169584347
A_active,2,1,73,null,0.05545882269351416,0.1663764680805425,0,500.0,0.02983992646871259,0.0005619940867028836,10142664245.691736,644.5411773064858
A_active,2,2,74,langevin,0.09078940591247109,0.27236821773741327,0,500.0,0.014949506710786157,0.0006831968168805253,10295024643.620768,609.2105940875289
A_active,2,3,75,null,0.05155520276185711,0.15466560828557133,0,500.0,0.028411674112219586,0.0005558690334673893,9863018433.214289,648.4447972381429
A_active,2,4,76,langevin,0.08458302574181026,0.2537490772254308,0,500.0,0.02207174905275153,0.0006750128122948558,9934235949.71523,615.4169742581897
A_active,2,5,77,null,0.03765201050195258,0.11295603150585776,0,500.0,0.017242523554932786,0.0007172955820179579,9458936510.146711,662.3479894980475
A_active,2,6,78,langevin,0.11060559162164849,0.33181677486494543,0,500.0,0.01762475657004551,0.0005288073714989632,10119082721.732576,589.3944083783515
A_active,2,7,79,null,0.026631422129700263,0.07989426638910078,0,500.0,0.022176155637956343,0.0006313055641461514,10127568625.09395,673.3685778702998
A_active,2,0,80,langevin,0.09424858410160922,0.2827457523048277,0,500.0,0.02669903333110609,0.0006215368238527608,9950385572.814728,605.7514158983907
A_active,2,1,81,null,0.041867359784811084,0.12560207935443324,0,500.0,0.01313279528774839,0.0007300293580343448,10033741665.814621,658.1326402151889
A_active,2,2,82,langevin,0.05151241103726998,0.15453723311180995,0,500.0,0.026245805352912745,0.0008070833301061974,9744144852.85422,648.48758896273
A_active,2,3,83,null,0.048243692145103004,0.14473107643530903,0,500.0,0.02643834208347976,0.0007543158393096505,9811001574.680841,651.756307854897
A_active,2,4,84,langevin,0.050301019209805994,0.15090305762941797,0,500.0,0.019596648715066216,0.0006204770627749755,10005141211.680725,649.698980790194
A_active,2,5,85,null,0.04077129803816526,0.12231389411449578,0,500.0,0.02280002998823151,0.0006138098329175556,9973932092.76843,659.2287019618348
A_active,2,6,86,langevin,0.1375201325167525,0.4125603975502575,0,500.0,0.019502842884802314,0.0007432940157465264,10063512043.39366,562.4798674832475
A_active,2,7,87,null,0.044250230161546236,0.13275069048463872,0,500.0,0.015579324973516107,0.000722095451670065,9995021575.316998,655.7497698384537
A_active,2,0,88,langevin,0.09441230257760543,0.2832369077328163,0,500.0,0.030384569138923605,0.0006876532274120539,10157260692.469265,605.5876974223945
A_active,2,1,89,null,0.030550139672811616,0.09165041901843485,0,500.0,0.020705426483616927,0.0008242049267621298,9992744343.368317,669.4498603271884
A_active,2,2,90,langevin,0.06526654439718658,0.19579963319155974,0,500.0,0.021148021608097707,0.0006504982058852575,9956447026.689987,634.7334556028134
A_active,2,3,91,null,0.03768900873083071,0.11306702619249213,0,500.0,0.030045829345655604,0.0005818048476803,9921871751.329401,662.3109912691693
A_active,2,4,92,langevin,0.06657405393884716,0.19972216181654148,0,500.0,0.026310557500424298,0.0006409692531979948,10265225189.948814,633.4259460611529
A_active,2,5,93,null,0.043609281304121526,0.13082784391236457,0,500.0,0.019991272558351546,0.0005227454059076933,10246566278.352674,656.3907186958785
A_active,2,6,94,langevin,0.08878554456136975,0.2663566336841092,0,500.0,0.022131690618440933,0.0006570490304811048,9920906261.187037,611.2144554386302
A_active,2,7,95,null,0.02782309633917899,0.08346928901753697,0,500.0,0.024834650897269026,0.000695678640265149,9932411563.196478,672.176903660821
A_active,2,0,96,langevin,0.0653552967991079,0.1960658903973237,0,500.0,0.020686168221145003,0.0006597005076374256,10332821981.435043,634.6447032008921
A_active,2,1,97,null,0.05028587294892926,0.15085761884678778,0,500.0,0.017126362658581487,0.0005582471966141938,9957108555.033169,649.7141270510707
A_active,2,2,98,langevin,0.0597379487716918,0.1792138463150754,0,500.0,0.020488710340333036,0.0007092723294290108,10131727111.008436,640.2620512283082
A_active,2,3,99,null,0.04636889124510874,0.13910667373532623,0,500.0,0.01916565145075945,0.0007291360819305646,9827150352.099085,653.6311087548912
A_active,2,4,100,langevin,0.07648238165870659,0.2294471449761198,0,500.0,0.02419308223752531,0.000698137185691414,9751214983.043816,623.5176183412934
A_active,2,5,101,null,0.029138369680127084,0.08741510904038124,0,500.0,0.012066696181694543,0.0008499725857710305,9695958096.491371,670.8616303198729
A_active,2,6,102,langevin,0.07537822057352637,0.2261346617205791,0,500.0,0.029336229066523674,0.0007774980502636884,10269762607.780228,624.6217794264736
A_active,2,7,103,null,0.03640238572285827,0.1092071571685748,0,500.0,0.02385727618457727,0.0009744849913905164,9999314356.491816,663.5976142771417
A_active,2,0,104,langevin,0.08647499346156752,0.2594249803847026,0,500.0,0.018592019867795594,0.00066874590196196,10081605092.536776,613.5250065384325
A_active,2,1,105,null,0.05717399330473699,0.17152197991421098,0,500.0,0.0156726263093745,0.0005273278423371353,10012219297.936394,642.826006695263
A_active,2,2,106,langevin,0.08235945640207361,0.24707836920622084,0,500.0,0.027236119188215606,0.0007420433723993931,9882378591.079876,617.6405435979264
A_active,2,3,107,null,0.048173597561821976,0.14452079268546592,0,500.0,0.02576321169920229,0.0006989428574035948,9939348487.852745,651.826402438178
A_active,2,4,108,langevin,0.09180285244219903,0.2754085573265971,0,500.0,0.01840756158146295,0.00048356372825119405,10273355886.500267,608.1971475578009
A_active,2,5,109,null,0.027740961492962107,0.08322288447888632,0,500.0,0.01850042695595216,0.0006384834583988161,9939663809.69342,672.2590385070379
A_active,2,6,110,langevin,0.07250279112380988,0.21750837337142964,0,500.0,0.012960146118716823,0.000722404405219147,10011664943.957998,627.4972088761901
A_active,2,7,111,null,0.04230383356138872,0.12691150068416615,0,500.0,0.025507541639545238,0.000779535621236712,10273504898.366705,657.6961664386113
A_active,2,0,112,langevin,0.11511555249370836,0.3453466574811251,0,500.0,0.02240636961323445,0.0005156450394996654,10048145911.573872,584.8844475062916
A_active,2,1,113,null,0.04198780593512837,0.12596341780538511,0,500.0,0.02048432812009551,0.0006094180604272093,9827805159.84284,658.0121940648717
A_active,2,2,114,langevin,0.0940253877093539,0.2820761631280617,0,500.0,0.024989267465729638,0.0005576779116202915,10113500607.736094,605.9746122906461
A_active,2,3,115,null,0.03998686508606149,0.11996059525818446,0,500.0,0.018200465246842133,0.0007378762462894378,9995277965.081526,660.0131349139385
A_active,2,4,116,langevin,0.06700095082421301,0.20100285247263902,0,500.0,0.020413304866561434,0.0004696315931372849,9886644019.253422,632.999049175787
A_active,2,5,117,null,0.036973566088863,0.110920698266589,0,500.0,0.013128130031287486,0.0006866320495900885,10058056118.354746,663.026433911137
A_active,2,6,118,langevin,0.06589151510820296,0.19767454532460887,0,500.0,0.019241290049978092,0.0007357158481244855,10215235366.00792,634.108484891797
A_active,2,7,119,null,0.03334821654928405,0.10004464964785215,0,500.0,0.021767881703482574,0.0007717432754294033,9996479275.400272,666.6517834507159
A_active,2,0,120,langevin,0.062336909530252525,0.18701072859075757,0,500.0,0.016218467149847038,0.0006353790601455683,9795065680.427885,637.6630904697474
A_active,2,1,121,null,0.063759598994626,0.19127879698387798,0,500.0,0.01718202871598104,0.0007050385974455109,10037593706.543327,636.240401005374
A_active,2,2,122,langevin,0.09035881090261468,0.27107643270784404,0,500.0,0.018089411714581217,0.0005370186244751855,10327943528.098415,609.6411890973853
A_active,2,3,123,null,0.04068614890167431,0.12205844670502293,0,500.0,0.02058499071934589,0.0006867026897221696,10252335891.636389,659.3138510983257
A_active,2,4,124,langevin,0.09292021870054824,0.27876065610164474,0,500.0,0.02587032156789136,0.000748949951508618,10030769340.09908,607.0797812994517
A_active,2,5,125,null,0.04434681796009573,0.13304045388028718,0,500.0,0.016291174280226195,0.0004729510017516881,9952446373.476614,655.6531820399043
A_active,2,6,126,langevin,0.056112224676042044,0.16833667402812613,0,500.0,0.03294319766270704,0.0008227088352009526,10234437134.14901,643.887775323958
A_active,2,7,127,null,0.03549786402480678,0.10649359207442033,0,500.0,0.030301586340303173,0.0004964033448138063,9758622051.299252,664.5021359751933
A_active,2,0,128,langevin,0.06195240117478794,0.1858572035243638,0,500.0,0.015217735177801114,0.0006800738546362039,10039081426.534054,638.047598825212
A_active,2,1,129,null,0.06256587232898746,0.18769761698696236,0,500.0,0.024994696283264107,0.0007889112274001421,10084005656.32992,637.4341276710126
A_active,2,2,130,langevin,0.07462568447268508,0.22387705341805525,0,500.0,0.01657588903612235,0.0005159110515438376,9826371640.98348,625.3743155273149
A_active,2,3,131,null,0.03736681065678615,0.11210043197035843,0,500.0,0.02382201180325341,0.0004981800596057868,9727057416.225014,662.6331893432139
A_active,2,4,132,langevin,0.08196015650369026,0.2458804695110708,0,500.0,0.014763078346561917,0.0007003618881332664,9917965076.49087,618.0398434963097
A_active,2,5,133,null,0.03328572193589642,0.09985716580768926,0,500.0,0.01334215166651629,0.0006574188854269659,9854551784.625217,666.7142780641036
A_active,2,6,134,langevin,0.06530816587577351,0.19592449762732053,0,500.0,0.0168204826845543,0.0006854345365040636,10029845929.278997,634.6918341242265
A_active,2,7,135,null,0.022696728030738102,0.0680901840922143,0,500.0,0.01919755086626915,0.0007065399511242724,10207892355.63425,677.3032719692619
A_active,2,0,136,langevin,0.09320440035801841,0.27961320107405524,0,500.0,0.021047719025285076,0.0005524217127818031,9846012043.674583,606.7955996419815
A_active,2,1,137,null,0.05159889862863572,0.15479669588590717,0,500.0,0.016489169048779236,0.0007692931280894752,10254793500.542156,648.4011013713642
A_active,2,2,138,langevin,0.05629534146715843,0.1688860244014753,0,500.0,0.0222030733043423,0.0006554593518120135,10405540729.308258,643.7046585328416
A_active,2,3,139,null,0.05075736677401581,0.1522721003220474,0,500.0,0.01744770301650457,0.000707397513168326,9816463252.472103,649.2426332259842
A_active,2,4,140,langevin,0.07450921075767825,0.22352763227303474,0,500.0,0.021024947088098708,0.000681603798715587,10061553705.860945,625.4907892423217
A_active,2,5,141,null,0.03156251760704608,0.09468755282113824,0,500.0,0.01073360118353955,0.0006303751880364842,9821528564.298573,668.4374823929539
A_active,2,6,142,langevin,0.063535178531921,0.19060553559576301,0,500.0,0.030686680100243065,0.0007829554652597182,9965109768.325766,636.464821468079
A_active,2,7,143,null,0.02577107106367221,0.07731321319101662,0,500.0,0.013509021070890987,0.0007027862741973542,10213869763.24053,674.2289289363277
A_active,2,0,144,langevin,0.07176856260084213,0.2153056878025264,0,500.0,0.020675498342154826,0.0006921472398838577,10213238638.26336,628.2314373991578
A_active,2,1,145,null,0.020853676378699032,0.0625610291360971,0,500.0,0.02077976142089048,0.0007072197606335982,10190018419.48477,679.146323621301
A_active,2,2,146,langevin,0.08546162108752292,0.25638486326256876,0,500.0,0.014496515536225111,0.0006086113091931281,9695163481.320103,614.5383789124771
A_active,2,3,147,null,0.04366408846647831,0.13099226539943493,0,500.0,0.020961800171853263,0.0007178498286229144,9806025602.620153,656.3359115335217
A_active,2,4,148,langevin,0.054734247578012804,0.1642027427340384,0,500.0,0.02762799278422623,0.0006848848767337238,10349200684.294172,645.2657524219871
A_active,2,5,149,null,0.04637274686062464,0.13911824058187391,0,500.0,0.012691464225556757,0.0007472083449281253,10247026066.025583,653.6272531393754
A_active,2,6,150,langevin,0.06852439250825873,0.2055731775247762,0,500.0,0.010376706752280111,0.0007331908041830667,9971929485.621675,631.4756074917412
A_active,2,7,151,null,0.044592384281943974,0.13377715284583191,0,500.0,0.006567440352307507,0.0007123791729364574,9449896838.640324,655.407615718056
A_active,2,0,152,langevin,0.06019073452665394,0.18057220357996182,0,500.0,0.02442950706965004,0.00048421895137403057,9627239458.572735,639.809265473346
A_active,2,1,153,null,0.03659129229988328,0.10977387689964985,0,500.0,0.02823330039334225,0.0008282318939753052,9878343495.05343,663.4087077001167
A_active,2,2,154,langevin,0.09752931578125586,0.2925879473437676,0,500.0,0.022894580658723053,0.0006927648319250454,10070877648.684952,602.4706842187442
A_active,2,3,155,null,0.03355166411514931,0.10065499234544792,0,500.0,0.02400022029566408,0.0007726634809020714,10539982206.427578,666.4483358848507
A_active,2,4,156,langevin,0.09584278346857111,0.28752835040571334,0,500.0,0.007726401329385579,0.0005459564869358794,10066020934.0607,604.1572165314288
A_active,2,5,157,null,0.042254621556575354,0.12676386466972606,0,500.0,0.010677952558064372,0.0006522700025235245,9927456809.51792,657.7453784434247
A_active,2,6,158,langevin,0.07645328704880935,0.22935986114642806,0,500.0,0.01936367228630558,0.0007582381259527569,10291900774.77293,623.5467129511907
A_active,2,7,159,null,0.049003875923563416,0.14701162777069024,0,500.0,0.014423516143649288,0.0005798489704214078,9866611009.195055,650.9961240764366
A_active,2,0,160,langevin,0.07631996059221491,0.22895988177664472,0,500.0,0.017843925588839595,0.0006312261620684829,9814627626.21756,623.6800394077851
A_active,2,1,161,null,0.051932995273794316,0.15579898582138296,0,500.0,0.024235908393978604,0.0007617068237051963,9983127643.61267,648.0670047262057
A_active,2,2,162,langevin,0.08655643005650647,0.2596692901695194,0,500.0,0.015424977276212382,0.0005650993837736974,9890482011.288391,613.4435699434936
A_active,2,3,163,null,0.047931889057651986,0.14379566717295594,0,500.0,0.019237954861524676,0.0005521207940314272,10017995122.420626,652.068110942348
A_active,2,4,164,langevin,0.08593591502217388,0.2578077450665216,0,500.0,0.020801642881232586,0.0005997626589206497,10012416627.257973,614.0640849778262
A_active,2,5,165,null,0.036876017294691,0.11062805188407299,0,500.0,0.01836104690672564,0.000657497368266408,10150274319.67205,663.123982705309
A_active,2,6,166,langevin,0.11400463815678502,0.34201391447035506,0,500.0,0.02778372078173999,0.0007293409905771709,9919683173.182592,585.9953618432149
A_active,2,7,167,null,0.038128565270748996,0.11438569581224699,0,500.0,0.018664910405948226,0.0007817707482059217,9446936127.17574,661.871434729251
A_active,2,0,168,langevin,0.08269489637751884,0.24808468913255652,0,500.0,0.010037552850819531,0.0006662796486824499,10264908994.690304,617.3051036224812
A_active,2,1,169,null,0.03151851011708675,0.09455553035126024,0,500.0,0.00858566119934051,0.0007963787354578841,10301164479.602343,668.4814898829133
A_active,2,2,170,langevin,0.08751040237814091,0.26253120713442274,0,500.0,0.02627634146713141,0.0005864176886440083,10234522998.35916,612.489597621859
A_active,2,3,171,null,0.06024572742440211,0.18073718227320634,0,500.0,0.02320089465428896,0.0006947730851614125,10256657667.770353,639.7542725755978
A_active,2,4,172,langevin,0.10017781218196786,0.3005334365459036,0,500.0,0.016255863055433462,0.0008026693315304925,10148923936.643051,599.8221878180321
A_active,2,5,173,null,0.04328450393394691,0.12985351180184074,0,500.0,0.026518594462596728,0.0007592119162892,10149186903.037437,656.7154960660531
A_active,2,6,174,langevin,0.06738189727174135,0.20214569181522404,0,500.0,0.024167373099834577,0.0005558152254364668,9974710175.445702,632.6181027282587
A_active,2,7,175,null,0.02291298717991731,0.06873896153975192,0,500.0,0.011478040501972228,0.0007109722769990569,9983598660.08819,677.0870128200827
A_active,2,0,176,langevin,0.07923394925167063,0.23770184775501188,0,500.0,0.022959749883743913,0.0007016650354464126,9822723129.699572,620.7660507483293
A_active,2,1,177,null,0.04234661083712653,0.12703983251137957,0,500.0,0.01966464896037125,0.0006146696257865734,9975090312.047886,657.6533891628735
A_active,2,2,178,langevin,0.07023054074483367,0.21069162223450102,0,500.0,0.016754455811788957,0.0006332406098169649,10046996454.519247,629.7694592551663
A_active,2,3,179,null,0.06423433992116899,0.19270301976350696,0,500.0,0.015915087760006934,0.0007188584026095522,9707734249.264893,635.765660078831
A_active,2,4,180,langevin,0.10933935767680367,0.328018073030411,0,500.0,0.018333123358316133,0.0006805542325135444,10255483836.49061,590.6606423231963
A_active,2,5,181,null,0.05240330979910102,0.15720992939730305,0,500.0,0.012540703097052148,0.0007221859536543564,9954521544.584959,647.5966902008989
A_active,2,6,182,langevin,0.08992133219766624,0.2697639965929987,0,500.0,0.020761921938509124,0.000740270593995304,10058391127.7021,610.0786678023337
A_active,2,7,183,null,0.040000463578876495,0.12000139073662949,0,500.0,0.02588489494437871,0.0005122620086818025,9913387984.31804,659.9995364211235
A_active,2,0,184,langevin,0.0584268809996132,0.1752806429988396,0,500.0,0.01928064228756425,0.0006236723936270701,9970390400.929256,641.5731190003868
A_active,2,1,185,null,0.036144041044878845,0.10843212313463654,0,500.0,0.01765200996398626,0.0005022615056732359,9992466100.10652,663.8559589551212
A_active,2,2,186,langevin,0.08370495941723224,0.25111487825169676,0,500.0,0.017018235901372924,0.0006009729104975628,9871084706.151373,616.2950405827678
A_active,2,3,187,null,0.06000831116542718,0.18002493349628154,0,500.0,0.02094008901275504,0.0007054406306714246,9939918856.285624,639.9916888345729
A_active,2,4,188,langevin,0.06753995969155155,0.20261987907465465,0,500.0,0.015607102301068727,0.0008208794457303176,9659913955.481663,632.4600403084485
A_active,2,5,189,null,0.04483853431884142,0.13451560295652426,0,500.0,0.019879792156859158,0.000641104437067628,9686718494.377039,655.1614656811586
A_active,2,6,190,langevin,0.05283835261224712,0.15851505783674136,0,500.0,0.024908323612637617,0.0005972933680957946,10175819565.913836,647.1616473877529
A_active,2,7,191,null,0.04890587687666359,0.14671763062999077,0,500.0,0.022896918430558466,0.0007428158155314685,9757946683.520239,651.0941231233364
A_active,2,0,192,langevin,0.06805766693020054,0.20417300079060163,0,500.0,0.02339300394914851,0.0005404304386032657,10332920055.399689,631.9423330697995
A_active,2,1,193,null,0.03538283859823874,0.10614851579471624,0,500.0,0.019678443312154553,0.0005641540708787947,10073161758.348478,664.6171614017612
A_active,2,2,194,langevin,0.06286272126650927,0.1885881637995278,0,500.0,0.018787488288316362,0.000552794338053036,10238351345.190722,637.1372787334907
A_active,2,3,195,null,0.023579966534563717,0.07073989960369115,0,500.0,0.022255595852016405,0.000690373682208332,10087559828.02559,676.4200334654363
A_active,2,4,196,langevin,0.057125814806916586,0.17137744442074976,0,500.0,0.02516870389840328,0.0007631053804319421,10031916290.152023,642.8741851930835
A_active,2,5,197,null,0.04497814045694441,0.13493442137083322,0,500.0,0.019213203795692486,0.0007309717124453142,9835760170.68239,655.0218595430556
A_active,2,6,198,langevin,0.0886359866494933,0.26590795994847993,0,500.0,0.022031632236211747,0.000525663823576508,9475189904.14976,611.3640133505066
A_active,2,7,199,null,0.040249331991672056,0.12074799597501618,0,500.0,0.019192199747244718,0.0007884717556515925,10011519361.261421,659.7506680083279
A_active,3,0,0,langevin,0.050812840941069845,0.15243852282320952,0,500.0,0.019558681588469816,0.0006082828785086854,9779456064.720127,649.1871590589302
A_active,3,1,1,null,0.040684225996239706,0.12205267798871912,0,500.0,0.025284936162420925,0.0006759429236391844,9790187469.220133,659.3157740037603
A_active,3,2,2,langevin,0.08455426938423569,0.25366280815270703,0,500.0,0.014509661499409934,0.0005088989043991036,10098850877.38641,615.4457306157643
A_active,3,3,3,null,0.03595494906035659,0.10786484718106976,0,500.0,0.025567854688975763,0.0006977689222916885,9838715951.138147,664.0450509396434
A_active,3,4,4,langevin,0.08239491525945565,0.24718474577836697,0,500.0,0.026477574970696242,0.0006477953087024057,9787773855.765982,617.6050847405444
A_active,3,5,5,null,0.034732774477267525,0.10419832343180258,0,500.0,0.015934695008417283,0.0005485678751890445,9741503062.43876,665.2672255227325
A_active,3,6,6,langevin,0.08645640253436099,0.25936920760308296,0,500.0,0.025547279300077906,0.0006304783117760237,10157316454.44394,613.543597465639
A_active,3,7,7,null,0.051998975546144834,0.1559969266384345,0,500.0,0.028419804963247936,0.0006480318574272116,9930116725.535019,648.0010244538552
A_active,3,0,8,langevin,0.08643373170885242,0.25930119512655725,0,500.0,0.020487884086965443,0.0006968703736957202,10259311691.200645,613.5662682911476
A_active,3,1,9,null,0.03728682897123138,0.11186048691369414,0,500.0,0.02108269048771411,0.000568542735244276,9968112667.975765,662.7131710287687
A_active,3,2,10,langevin,0.06454262544611106,0.19362787633833317,0,500.0,0.016212287733752377,0.0006446951958303754,9910689349.202988,635.4573745538889
A_active,3,3,11,null,0.046096148933709086,0.13828844680112726,0,500.0,0.024019177646403655,0.0005174304217156683,10200671711.951967,653.9038510662909
A_active,3,4,12,langevin,0.03348166843150898,0.10044500529452693,0,500.0,0.021237262260141377,0.0007376960643874766,9869857394.950344,666.518331568491
A_active,3,5,13,null,0.03948871318792939,0.11846613956378817,0,500.0,0.01609114005387116,0.0007561417619465458,9365566481.659803,660.5112868120706
A_active,3,6,14,langevin,0.05858469081540976,0.1757540724462293,0,500.0,0.010315036867484525,0.0006855063272300935,10259843711.076614,641.4153091845902
A_active,3,7,15,null,0.055116159523768485,0.16534847857130547,0,500.0,0.023340755137942374,0.0006914893050861025,9846787660.044643,644.8838404762315
A_active,3,0,16,langevin,0.1023770679045494,0.3071312037136482,0,500.0,0.02311657064308582,0.000582236090999602,9744087065.05923,597.6229320954506
A_active,3,1,17,null,0.03509337448314842,0.10528012344944526,0,500.0,0.02540906502906286,0.0007917526998493731,10323159102.730648,664.9066255168516
A_active,3,2,18,langevin,0.06250035930381129,0.18750107791143386,0,500.0,0.018200717505600483,0.0008049370793193212,10044011030.988392,637.4996406961887
A_active,3,3,19,null,0.05041524269995656,0.15124572809986966,0,500.0,0.013395263521243518,0.0006297274659190969,9996842203.518333,649.5847573000434
A_active,3,4,20,langevin,0.07093048612638957,0.21279145837916869,0,500.0,0.017931346651774854,0.0005034326625324662,10326220834.009825,629.0695138736104
A_active,3,5,21,null,0.04364764781951007,0.1309429434585302,0,500.0,0.0127334710444254,0.0007747420268898273,10014486798.629389,656.3523521804899
A_active,3,6,22,langevin,0.09248525069900342,0.27745575209701023,0,500.0,0.019079189272659856,0.0005893701321084258,9850529985.417948,607.5147493009965
A_active,3,7,23,null,0.04592515373689164,0.1377754612106749,0,500.0,0.02394095809257309,0.0007170790150269043,10132161341.683378,654.0748462631084
A_active,3,0,24,langevin,0.1024071267033031,0.3072213801099093,0,500.0,0.02152814174440615,0.0007690780098821759,10225895223.770603,597.5928732966969
A_active,3,1,25,null,0.04549166843697641,0.13647500531092924,0,500.0,0.019749977449527507,0.0006259775135917933,9765293511.341267,654.5083315630236
A_active,3,2,26,langevin,0.04748536137568021,0.14245608412704064,0,500.0,0.02672798970415971,0.0006687628096966,9897364393.743433,652.5146386243198
A_active,3,3,27,null,0.05976612313727417,0.1792983694118225,0,500.0,0.025046759358697865,0.0006765718857327596,10209292769.639925,640.2338768627259
A_active,3,4,28,langevin,0.07505197316774394,0.22515591950323183,0,500.0,0.022018109583251837,0.0008533802969493114,10221309395.7997,624.9480268322561
A_active,3,5,29,null,0.03954109882853312,0.11862329648559936,0,500.0,0.023722677686069296,0.0007900910034561576,9987352552.264538,660.4589011714669
A_active,3,6,30,langevin,0.0707828280200744,0.21234848406022322,0,500.0,0.02967215795075135,0.0006432370274115909,9749053450.854544,629.2171719799256
A_active,3,7,31,null,0.04434219922969857,0.13302659768909572,0,500.0,0.03181337395164598,0.0007376707126722082,10208803467.375706,655.6578007703014
A_active,3,0,32,langevin,0.03649845360506309,0.10949536081518926,0,500.0,0.017731617558026474,0.00079785082785392,9941457483.978434,663.5015463949369
A_active,3,1,33,null,0.057758771252539295,0.17327631375761787,0,500.0,0.02297813151412007,0.0007185583038617174,10361120118.832626,642.2412287474607
A_active,3,2,34,langevin,0.07047998019481962,0.21143994058445886,0,500.0,0.018303835691298172,0.0006904052315812191,10070245890.196846,629.5200198051804
A_active,3,3,35,null,0.02480047165018978,0.07440141495056934,0,500.0,0.026816278939119975,0.0007029497261960921,9993745050.90267,675.1995283498102
A_active,3,4,36,langevin,0.09313576792000507,0.2794073037600152,0,500.0,0.018697127998370665,0.0008010253326120058,10040283662.513115,606.864232079995
A_active,3,5,37,null,0.05144628649821777,0.1543388594946533,0,500.0,0.016252245056936083,0.0006525110249678453,10101509433.658318,648.5537135017822
A_active,3,6,38,langevin,0.061794429490101194,0.18538328847030358,0,500.0,0.017369281676041976,0.0006746874846562831,10248816615.045074,638.2055705098988
A_active,3,7,39,null,0.051819194017199116,0.15545758205159735,0,500.0,0.02517087504904108,0.0007099518312530871,10206117421.274796,648.1808059828008
A_active,3,0,40,langevin,0.11138284331699028,0.33414852995097083,0,500.0,0.02147820446950876,0.0007228883844820902,10142015207.763224,588.6171566830097
A_active,3,1,41,null,0.02137254594641263,0.06411763783923788,0,500.0,0.020125835725257217,0.0007208331703808548,10175357186.002005,678.6274540535874
A_active,3,2,42,langevin,0.07402814547974237,0.22208443643922712,0,500.0,0.025481301146292837,0.0006146767555210343,9988551015.49374,625.9718545202576
A_active,3,3,43,null,0.061816514034754286,0.18544954210426284,0,500.0,0.013831007905088745,0.000670222622342563,9992935462.57016,638.1834859652457
A_active,3,4,44,langevin,0.07840500986945885,0.23521502960837654,0,500.0,0.017873186503206826,0.0007422108665110069,9806838929.170446,621.5949901305412
A_active,3,5,45,null,0.028602737970337962,0.08580821391101388,0,500.0,0.02289846186232336,0.0005572496070385376,10093958971.260035,671.397262029662
A_active,3,6,46,langevin,0.08030388784202151,0.24091166352606452,0,500.0,0.01703037327549999,0.000641152389116299,9997722876.589956,619.6961121579785
A_active,3,7,47,null,0.04788316346889523,0.14364949040668568,0,500.0,0.017257133512859804,0.0006537646989988469,9729431398.803202,652.1168365311048
A_active,3,0,48,langevin,0.07404671395650919,0.22214014186952757,0,500.0,0.010783409877226488,0.0006691802975274431,9922660113.380135,625.9532860434908
A_active,3,1,49,null,0.06573792509096404,0.19721377527289213,0,500.0,0.026736139039464413,0.0006577732062898252,10201252205.663795,634.262074909036
A_active,3,2,50,langevin,0.08480821181558178,0.2544246354467453,0,500.0,0.014537313031793016,0.00042959901693799795,10231495995.416742,615.1917881844182
A_active,3,3,51,null,0.04681288274274681,0.14043864822824043,0,500.0,0.010458259948620268,0.0007346906850380729,10190994483.05538,653.1871172572532
A_active,3,4,52,langevin,0.06516226865430962,0.19548680596292883,0,500.0,0.024143556623061613,0.0004985645705761901,9963602175.270033,634.8377313456904
A_active,3,5,53,null,0.042789558378409885,0.12836867513522965,0,500.0,0.024082824014597302,0.0007098833484090384,10051081450.915833,657.2104416215901
A_active,3,6,54,langevin,0.08976519240923589,0.2692955772277077,0,500.0,0.016890012485341572,0.0008175496434671959,9938012342.95784,610.2348075907641
A_active,3,7,55,null,0.051065861619912355,0.15319758485973706,0,500.0,0.020126750153109992,0.0006449225933551234,10122702064.085863,648.9341383800877
